,bidopen,max_bid,min_bid,small_sma_8,large_sma_16,rsi,sma_signal,sma_signal_1,entry_price,entry_signal,exit_price,exit_time,status,pl
2021-12-07 09:46:00,1.12683,1.12691,1.12661,1.12674625,1.12664375,54.957464231910514,,,1.12668,SELL,1.12662,2021-12-07 10:39:00,TGP,1.7999999999984695
2021-12-07 09:59:00,1.12751,1.12759,1.12736,1.1273962499999999,1.12704625,67.00040995898587,,,1.1274,SELL,1.12662,2021-12-07 10:39:00,TG,23.400000000000087
2021-12-07 11:18:00,1.1266,1.12661,1.12634,1.12635625,1.1263175,53.366606477881476,,,1.12636,SELL,1.12574,2021-12-07 11:53:00,TG,18.60000000000195
2021-12-07 11:53:00,1.12551,1.12576,1.12546,1.12578375,1.12597875,40.247526721693454,,,1.12574,BUY,1.12515,2021-12-07 12:04:00,SL,-17.699999999996052
2021-12-07 12:06:00,1.12519,1.12532,1.12519,1.12543125,1.125505,37.03591950420834,,,1.12531,BUY,1.12579,2021-12-07 12:46:00,TGP,14.400000000001079
2021-12-07 12:46:00,1.1259,1.12592,1.12578,1.12556875,1.125499375,63.76924931900926,,,1.12579,SELL,1.12331,2021-12-07 13:43:00,TG,74.40000000000113
2021-12-07 13:11:00,1.1258,1.1258,1.12546,1.12554125,1.125378125,52.3255048965146,,,1.12552,SELL,1.12331,2021-12-07 13:43:00,TG,66.30000000000136
2021-12-07 14:59:00,1.12472,1.12476,1.12449,1.1243824999999998,1.12430875,58.91196513868357,,,1.12449,SELL,1.12484,2021-12-07 15:18:00,SLPR,-10.500000000002174
2021-12-07 15:23:00,1.12521,1.12523,1.12503,1.1249212499999999,1.124746875,67.6210264534956,,,1.12514,SELL,1.12523,2021-12-07 15:51:00,SLPR,-2.6999999999977042
2021-12-07 15:25:00,1.12524,1.12524,1.125,1.124995,1.1247975000000001,57.82001660744391,,,1.12501,SELL,1.12435,2021-12-07 15:56:00,TG,19.80000000000315
2021-12-07 15:56:00,1.12405,1.12437,1.12404,1.12470625,1.124684375,40.07392891022746,,,1.12435,BUY,1.12385,2021-12-07 16:17:00,SLPR,-14.999999999998348
2021-12-07 16:22:00,1.12369,1.12388,1.12369,1.1238675,1.1241425,33.842854254518,,,1.12386,BUY,1.12458,2021-12-07 16:40:00,TG,21.599999999994957
2021-12-07 17:12:00,1.12509,1.1251,1.12499,1.1250049999999998,1.124825,67.63247032776827,,,1.12505,SELL,1.12441,2021-12-07 17:44:00,TGP,19.20000000000588
2021-12-07 18:18:00,1.12491,1.12493,1.1248,1.12471625,1.1245487500000002,67.42390296113714,,,1.1248,SELL,1.12511,2021-12-07 18:37:00,SLPR,-9.300000000000974
2021-12-07 18:31:00,1.12502,1.12505,1.12495,1.1248825,1.1248218749999999,65.0178926195178,,,1.12495,SELL,1.1255,2021-12-07 19:19:00,SL,-16.500000000001513
2021-12-07 20:44:00,1.12644,1.12644,1.12633,1.1262824999999999,1.126215,68.75612346871466,,,1.12641,SELL,1.12694,2021-12-07 21:22:00,SL,-15.900000000004244
2021-12-07 21:19:00,1.1268,1.1268,1.12672,1.12672,1.1266512499999999,59.286938877248424,,,1.12673,SELL,1.12646,2021-12-07 22:05:00,TGP,8.099999999999774
2021-12-07 21:47:00,1.12673,1.12682,1.12672,1.1268562500000001,1.127005625,35.07526347531061,,,1.1268,BUY,1.12702,2021-12-07 23:16:00,TGP,6.599999999996609
2021-12-07 22:05:00,1.12634,1.12646,1.12634,1.12651125,1.126673125,36.18612674928204,,,1.12646,BUY,1.12678,2021-12-07 22:40:00,TGP,9.599999999996278
2021-12-07 22:40:00,1.12679,1.12679,1.12677,1.12678375,1.126624375,69.54126779621387,UP_CROSSOVER,,1.12678,SELL,1.12729,2021-12-07 23:50:00,SL,-15.300000000000313
2021-12-07 23:05:00,1.12696,1.12697,1.12692,1.126885,1.126824375,67.40252181725066,,,1.12693,SELL,1.12743,2021-12-08 00:07:00,SL,-14.999999999998348
2021-12-08 00:55:00,1.12732,1.12745,1.12725,1.1275325,1.127575625,41.25175472105997,,,1.12745,BUY,1.12765,2021-12-08 01:20:00,TGP,5.999999999999339
2021-12-08 01:20:00,1.1277,1.1277,1.12765,1.1275962499999999,1.12749875,65.37414431830803,,,1.12765,SELL,1.12823,2021-12-08 02:09:00,SL,-17.400000000000748
2021-12-08 01:57:00,1.12803,1.12804,1.12794,1.12797875,1.1278675,62.577404143144335,,,1.12796,SELL,1.12855,2021-12-08 02:28:00,SL,-17.699999999996052
2021-12-08 03:05:00,1.12924,1.12924,1.12909,1.12912875,1.12902875,63.42790626395482,,,1.12914,SELL,1.12893,2021-12-08 03:48:00,TGP,6.300000000001305
2021-12-08 03:50:00,1.12882,1.12887,1.12882,1.12896,1.12901,33.94846129563261,,,1.12887,BUY,1.12908,2021-12-08 05:21:00,TGP,6.300000000001305
2021-12-08 05:21:00,1.1291,1.12913,1.12907,1.129005,1.128960625,67.3464662350317,,,1.12908,SELL,1.12881,2021-12-08 06:50:00,TGP,8.099999999999774
2021-12-08 06:27:00,1.12898,1.12909,1.12897,1.12912125,1.12924,37.78681886568552,,,1.12909,BUY,1.12909,2021-12-08 07:54:00,TGP,0.0
2021-12-08 06:41:00,1.12899,1.12909,1.12899,1.12904625,1.129051875,43.77832683371728,,,1.12905,BUY,1.12916,2021-12-08 07:48:00,TGP,3.2999999999949736
2021-12-08 07:19:00,1.12854,1.12857,1.12853,1.12870375,1.1289,30.83714759125256,,,1.12855,BUY,1.12916,2021-12-08 07:48:00,TGP,18.299999999999983
2021-12-08 07:48:00,1.1292,1.1292,1.1291,1.12900125,1.1288775,66.79280638719943,,,1.12916,SELL,1.1286,2021-12-08 08:17:00,TG,16.799999999996817
2021-12-08 07:58:00,1.12835,1.12848,1.12832,1.12884875,1.12897125,31.648822796124435,,,1.12846,BUY,1.12915,2021-12-08 08:02:00,TG,20.700000000002383
2021-12-08 08:17:00,1.1282,1.1286,1.12806,1.12877625,1.128958125,41.77331005624824,,,1.1286,BUY,1.1281,2021-12-08 08:44:00,SL,-14.999999999998348
2021-12-08 10:05:00,1.12793,1.12795,1.1279,1.12827125,1.12835625,31.22211691055277,,,1.12795,BUY,1.12775,2021-12-08 10:11:00,SLPR,-5.999999999999339
2021-12-08 11:13:00,1.12857,1.12876,1.12856,1.1287925,1.129001875,30.087786092608667,,,1.12862,BUY,1.12896,2021-12-08 12:40:00,TGP,10.200000000000209
2021-12-08 11:39:00,1.1279,1.12816,1.12789,1.12817875,1.1283981250000001,41.278468187720016,,,1.12816,BUY,1.12909,2021-12-08 12:43:00,TG,27.89999999999626
2021-12-08 12:14:00,1.12694,1.12714,1.1268,1.127175,1.127361875,40.17248915061609,,,1.12714,BUY,1.12786,2021-12-08 12:27:00,TG,21.600000000001618
2021-12-08 13:55:00,1.13119,1.1312,1.13098,1.13076625,1.13062875,66.25499659814241,,,1.13108,SELL,1.13035,2021-12-08 14:28:00,TG,21.900000000003583
2021-12-08 14:00:00,1.13156,1.1316,1.13119,1.13117375,1.1308268750000001,60.469219038506985,,,1.13121,SELL,1.13035,2021-12-08 14:28:00,TG,25.800000000002488
2021-12-08 15:12:00,1.13171,1.13173,1.13148,1.13158625,1.131070625,66.99551648671867,,,1.1316,SELL,1.13212,2021-12-08 15:23:00,SL,-15.600000000002279
2021-12-08 15:34:00,1.13308,1.13319,1.13279,1.1327125,1.132424375,68.81631944670832,,,1.13281,SELL,1.13194,2021-12-08 15:45:00,TG,26.100000000004453
2021-12-08 15:56:00,1.13329,1.1333,1.13304,1.13279375,1.1325031250000002,63.89666092768382,,,1.1331,SELL,1.13376,2021-12-08 16:06:00,SLPR,-19.80000000000315
2021-12-08 17:58:00,1.13488,1.13488,1.13474,1.1346825,1.134608125,62.88571713070103,,,1.13478,SELL,1.13536,2021-12-08 20:26:00,SL,-17.400000000000748
2021-12-08 19:12:00,1.13491,1.13496,1.13478,1.1347325,1.13462,63.38434215481934,,,1.13479,SELL,1.13512,2021-12-08 20:22:00,SLPR,-9.899999999998244
2021-12-08 19:36:00,1.13501,1.13501,1.13484,1.1348425,1.13475375,67.03015160394492,,,1.13496,SELL,1.13536,2021-12-08 20:26:00,SLPR,-11.999999999998678
2021-12-08 20:19:00,1.13492,1.13492,1.13491,1.13483125,1.134778125,68.95431542797765,,,1.13491,SELL,1.13473,2021-12-08 21:02:00,TGP,5.40000000000207
2021-12-08 20:43:00,1.13494,1.13505,1.13494,1.1351662500000002,1.135245,38.03807987853434,,,1.13503,BUY,1.13453,2021-12-08 21:15:00,SL,-14.999999999998348
2021-12-08 21:02:00,1.1347,1.13473,1.13463,1.13487375,1.134946875,31.015423621897753,,,1.13473,BUY,1.13422,2021-12-08 21:57:00,SL,-15.300000000000313
2021-12-08 21:17:00,1.13458,1.13464,1.13458,1.13473625,1.1347775000000002,35.64683258901513,,,1.13463,BUY,1.13413,2021-12-08 21:58:00,SL,-14.999999999998348
2021-12-08 22:00:00,1.13413,1.13417,1.134,1.1342425,1.13429,33.58356315042984,,,1.13417,BUY,1.13386,2021-12-08 22:43:00,SLPR,-9.299999999994313
2021-12-08 23:49:00,1.13427,1.13427,1.13425,1.13421375,1.13415375,66.55489238877504,,,1.13425,SELL,1.1341,2021-12-09 00:43:00,TGP,4.499999999996174
2021-12-09 00:05:00,1.13408,1.13417,1.13408,1.1341975,1.1342881249999999,39.940628001768474,,,1.13415,BUY,1.13384,2021-12-09 00:50:00,SLPR,-9.300000000000974
2021-12-09 00:43:00,1.13403,1.1341,1.13401,1.13409875,1.134180625,40.15096205236451,,,1.1341,BUY,1.13355,2021-12-09 01:12:00,SL,-16.500000000001513
2021-12-09 00:57:00,1.1337,1.13382,1.1337,1.13375125,1.133865625,42.38118826495064,,,1.13382,BUY,1.13331,2021-12-09 01:29:00,SL,-15.300000000000313
2021-12-09 03:11:00,1.13305,1.13306,1.13304,1.13307125,1.1332062500000002,30.68510549297703,,,1.13306,BUY,1.13327,2021-12-09 03:58:00,TGP,6.300000000001305
2021-12-09 03:44:00,1.13321,1.13321,1.13316,1.13313625,1.133059375,67.38083525094106,,,1.13319,SELL,1.13398,2021-12-16 12:49:00,SL,-23.700000000002053
2021-12-09 03:58:00,1.13337,1.13341,1.13327,1.1332775,1.133230625,56.2342416898006,,,1.13327,SELL,1.13398,2021-12-16 12:49:00,SL,-21.299999999999653
2021-12-09 05:12:00,1.13313,1.13323,1.13312,1.13325375,1.13336875,33.654192073839425,,,1.13322,BUY,1.13262,2021-12-09 05:59:00,SL,-17.999999999998018
2021-12-09 06:00:00,1.13262,1.13287,1.13261,1.13297125,1.1330812499999998,39.22648152604803,,,1.13287,BUY,1.13317,2021-12-09 06:31:00,TGP,8.999999999999009
2021-12-09 06:31:00,1.13319,1.13321,1.13313,1.1330825,1.1329812499999998,69.85329225939573,,,1.13317,SELL,1.13289,2021-12-09 06:52:00,TGP,8.40000000000174
2021-12-09 06:52:00,1.13288,1.1329,1.13284,1.1329850000000001,1.133100625,31.098636823030247,,,1.13289,BUY,1.13237,2021-12-09 07:17:00,SL,-15.599999999995617
2021-12-09 07:21:00,1.13225,1.13233,1.13219,1.1324100000000001,1.132614375,33.08667874458561,,,1.1323,BUY,1.13209,2021-12-09 07:38:00,SLPR,-6.300000000001305
2021-12-09 07:44:00,1.13189,1.13216,1.13189,1.13203875,1.132188125,45.673888943273155,,,1.13215,BUY,1.13171,2021-12-09 08:29:00,SLPR,-13.199999999999878
2021-12-09 07:52:00,1.13166,1.13178,1.13166,1.13186125,1.13195,35.10647267058138,,,1.13175,BUY,1.13252,2021-12-09 08:25:00,TG,23.099999999998122
2021-12-09 08:30:00,1.13171,1.13202,1.13169,1.13216125,1.132220625,39.66450045323286,,,1.13192,BUY,1.13153,2021-12-09 09:29:00,SLPR,-11.700000000003374
2021-12-09 10:34:00,1.13135,1.13141,1.13134,1.13159125,1.13186125,30.014863515634033,,,1.13141,BUY,1.131,2021-12-09 12:04:00,SLPR,-12.300000000000644
2021-12-09 10:39:00,1.13115,1.13125,1.13114,1.13134625,1.131619375,32.35741705396761,,,1.13125,BUY,1.13201,2021-12-09 11:42:00,TG,22.799999999996157
2021-12-09 11:50:00,1.13138,1.13159,1.13136,1.1316249999999999,1.131793125,41.465341064076384,,,1.13155,BUY,1.13182,2021-12-09 13:26:00,TGP,8.099999999999774
2021-12-09 12:09:00,1.13096,1.13121,1.13095,1.13107125,1.131286875,45.90360536345625,,,1.13119,BUY,1.13073,2021-12-09 12:58:00,SLPR,-13.799999999997148
2021-12-09 13:23:00,1.13162,1.13162,1.13151,1.131405,1.1311868749999998,68.0013193662093,,,1.13157,SELL,1.13169,2021-12-09 13:37:00,SLPR,-3.6000000000036003
2021-12-09 13:29:00,1.13187,1.13191,1.13168,1.13178,1.131510625,58.41259506399474,,,1.13169,SELL,1.131,2021-12-09 13:55:00,TG,20.700000000002383
2021-12-09 14:51:00,1.13024,1.13046,1.13019,1.1303625,1.1307331250000001,37.37194236066863,,,1.13039,BUY,1.12964,2021-12-09 15:02:00,SL,-22.500000000000853
2021-12-09 15:06:00,1.12936,1.12953,1.12936,1.12975375,1.129985,32.55483003158052,,,1.12948,BUY,1.12885,2021-12-09 15:28:00,SL,-18.900000000003914
2021-12-09 15:20:00,1.12901,1.12922,1.12896,1.1292975,1.129376875,38.16766445672532,,,1.12919,BUY,1.1286,2021-12-09 15:40:00,SL,-17.699999999996052
2021-12-09 16:26:00,1.12813,1.12824,1.12812,1.12836,1.128656875,33.86506148211036,,,1.1282,BUY,1.12894,2021-12-09 17:28:00,TG,22.199999999998887
2021-12-09 18:52:00,1.12914,1.12917,1.1291,1.12901625,1.1289625,65.85914534320186,,,1.1291,SELL,1.12896,2021-12-09 19:31:00,TGP,4.20000000000087
2021-12-09 19:31:00,1.12892,1.12897,1.12886,1.1289825,1.12903125,37.79158356068836,,,1.12896,BUY,1.12867,2021-12-09 19:59:00,SLPR,-8.699999999997043
2021-12-09 19:52:00,1.12914,1.12917,1.12908,1.1290125,1.1289699999999998,63.23569850608478,,,1.12909,SELL,1.1289,2021-12-09 20:00:00,TGP,5.699999999997374
2021-12-09 21:57:00,1.1293,1.1293,1.1292,1.1292125,1.129116875,65.16568375992445,,,1.12924,SELL,1.12889,2021-12-09 22:17:00,TGP,10.500000000002174
2021-12-09 22:17:00,1.12876,1.12889,1.12875,1.12888125,1.1289343749999998,44.571798047025176,,,1.12889,BUY,1.12931,2021-12-09 22:40:00,TGP,12.60000000000261
2021-12-09 23:06:00,1.12948,1.12948,1.12941,1.12942375,1.12933125,59.56362113939443,,,1.12941,SELL,1.12922,2021-12-09 23:47:00,TGP,5.700000000004035
2021-12-09 23:21:00,1.12966,1.12975,1.12954,1.12958125,1.12951125,55.87099959923041,,,1.12956,SELL,1.12945,2021-12-09 23:36:00,TGP,3.2999999999949736
2021-12-09 23:36:00,1.12932,1.12945,1.12932,1.12941125,1.129463125,50.07104869183398,,,1.12945,BUY,1.13087,2021-12-12 20:30:00,TG,42.599999999999305
2021-12-12 20:30:00,1.13161,1.13179,1.13086,1.13087625,1.13006125,62.91933732689055,,,1.13087,SELL,1.13146,2021-12-12 23:11:00,SL,-17.699999999996052
2021-12-12 23:17:00,1.13155,1.13155,1.13149,1.13146125,1.1313481250000001,67.93694333656555,,,1.13149,SELL,1.13109,2021-12-13 00:01:00,TGP,12.00000000000534
2021-12-13 01:00:00,1.13077,1.13086,1.13076,1.13079,1.13093,36.877832693947006,,,1.13084,BUY,1.13109,2021-12-13 01:42:00,TGP,7.499999999995843
2021-12-13 01:42:00,1.13115,1.13117,1.13108,1.13108,1.131045,59.027728728639346,,,1.13109,SELL,1.13051,2021-12-13 01:57:00,TG,17.400000000000748
2021-12-13 01:57:00,1.13023,1.13053,1.13023,1.1306337499999999,1.13090375,35.092109026541635,,,1.13051,BUY,1.12996,2021-12-13 02:31:00,SL,-16.499999999994852
2021-12-13 02:26:00,1.1301,1.13014,1.13007,1.13019375,1.130260625,31.196516110752356,,,1.13014,BUY,1.12962,2021-12-13 02:55:00,SL,-15.599999999995617
2021-12-13 02:41:00,1.12979,1.12982,1.12978,1.12979875,1.129955,32.25667761987758,,,1.12981,BUY,1.12929,2021-12-13 04:40:00,SL,-15.600000000002279
2021-12-13 03:02:00,1.12936,1.12942,1.12935,1.12947875,1.1295950000000001,32.324707646145555,,,1.1294,BUY,1.12889,2021-12-13 06:30:00,SL,-15.300000000000313
2021-12-13 05:03:00,1.12956,1.12956,1.12951,1.12944125,1.1293675,63.84086145217657,,,1.12951,SELL,1.13006,2021-12-13 17:20:00,SL,-16.500000000001513
2021-12-13 05:18:00,1.12967,1.12969,1.12961,1.1295575,1.12953875,65.7699912624355,,,1.12961,SELL,1.12948,2021-12-13 06:13:00,TGP,3.8999999999989043
2021-12-13 05:46:00,1.12991,1.12992,1.12986,1.12980875,1.1297700000000002,65.30213228781871,,,1.12986,SELL,1.12948,2021-12-13 06:13:00,TGP,11.400000000001409
2021-12-13 06:37:00,1.12861,1.12876,1.12861,1.1287575,1.12890875,30.66597161121112,,,1.12873,BUY,1.12852,2021-12-13 07:00:00,SLPR,-6.300000000001305
2021-12-13 06:50:00,1.12857,1.12869,1.12857,1.1286925,1.1287375,35.043684563571674,,,1.12862,BUY,1.12887,2021-12-13 07:54:00,TGP,7.500000000002505
2021-12-13 07:54:00,1.12906,1.12906,1.12884,1.12893,1.128804375,52.93864532060982,,,1.12887,SELL,1.12855,2021-12-13 08:24:00,TGP,9.60000000000294
2021-12-13 08:24:00,1.12852,1.12859,1.12851,1.12874375,1.128899375,30.339488416831685,,,1.12855,BUY,1.12827,2021-12-13 08:36:00,SLPR,-8.399999999995078
2021-12-13 09:10:00,1.12717,1.12733,1.12714,1.1273137500000001,1.127360625,42.33308898902127,,,1.12732,BUY,1.12657,2021-12-13 09:20:00,SL,-22.500000000000853
2021-12-13 10:10:00,1.12719,1.12722,1.1271,1.127015,1.1268862499999999,64.81935038637556,,,1.1271,SELL,1.1263,2021-12-13 10:48:00,TG,23.999999999997357
2021-12-13 10:39:00,1.12624,1.12639,1.12622,1.1264750000000001,1.126559375,32.367898710116705,,,1.12633,BUY,1.12671,2021-12-13 11:00:00,TGP,11.400000000001409
2021-12-13 11:00:00,1.127,1.127,1.12671,1.1266737500000001,1.126549375,55.31125552253525,,,1.12671,SELL,1.12717,2021-12-13 11:24:00,SLPR,-13.799999999997148
2021-12-13 11:15:00,1.12701,1.12701,1.12679,1.12672625,1.12663,59.594456586941476,,,1.12685,SELL,1.1273,2021-12-13 11:25:00,SLPR,-13.500000000001844
2021-12-13 11:41:00,1.12779,1.12782,1.12768,1.1276875,1.1276018749999999,61.794249163274245,,,1.12768,SELL,1.12806,2021-12-13 12:26:00,SLPR,-11.400000000001409
2021-12-13 12:27:00,1.12806,1.12807,1.12795,1.12791625,1.127844375,62.669366056058415,,,1.12797,SELL,1.12773,2021-12-13 13:01:00,TGP,7.200000000000539
2021-12-13 12:41:00,1.12863,1.12864,1.12847,1.12859125,1.128380625,59.668072678484364,,,1.12849,SELL,1.12777,2021-12-13 13:04:00,TG,21.600000000001618
2021-12-13 13:01:00,1.12767,1.12776,1.12764,1.1278225,1.12815625,31.7944335530907,,,1.12773,BUY,1.12831,2021-12-13 13:33:00,TGP,17.400000000000748
2021-12-13 13:33:00,1.12836,1.12844,1.12818,1.12812,1.127980625,66.76490272038036,,,1.12831,SELL,1.12841,2021-12-13 14:50:00,TGP,-2.9999999999996696
2021-12-13 13:45:00,1.12914,1.12914,1.12881,1.12883,1.12863125,64.61394510056402,,,1.12889,SELL,1.12951,2021-12-13 14:13:00,SLPR,-18.60000000000195
2021-12-13 14:35:00,1.12856,1.12875,1.12855,1.12884375,1.129004375,39.31171648727557,,,1.12872,BUY,1.12831,2021-12-13 14:45:00,SLPR,-12.300000000000644
2021-12-13 14:50:00,1.12796,1.12841,1.12789,1.1282575,1.128573125,46.0507191017435,,,1.12841,BUY,1.12893,2021-12-13 14:52:00,TG,15.600000000002279
2021-12-13 15:17:00,1.12749,1.12796,1.12748,1.12784,1.1281406250000001,42.68589318218558,,,1.1279,BUY,1.12842,2021-12-13 15:32:00,TG,15.600000000002279
2021-12-13 15:49:00,1.12762,1.12809,1.12762,1.1283275000000001,1.1285156250000001,37.95598797681637,,,1.12793,BUY,1.12742,2021-12-13 15:55:00,SLPR,-15.300000000000313
2021-12-13 17:28:00,1.13065,1.13065,1.13045,1.13041,1.1300825,68.7139966639334,,,1.13046,SELL,1.12934,2021-12-13 18:02:00,TG,33.60000000000029
2021-12-13 19:49:00,1.12903,1.12906,1.12901,1.1291075,1.12919,30.099301583294093,,,1.12904,BUY,1.12853,2021-12-13 20:40:00,SL,-15.300000000000313
2021-12-13 20:29:00,1.12866,1.12872,1.12865,1.12868625,1.128774375,34.51164543766346,,,1.1287,BUY,1.12847,2021-12-13 20:45:00,SLPR,-6.899999999998574
2021-12-13 20:42:00,1.12853,1.12857,1.12851,1.1287075,1.128759375,30.21524418263472,,,1.12855,BUY,1.12867,2021-12-13 20:58:00,SLPR,3.6000000000036003
2021-12-13 21:46:00,1.12834,1.12846,1.12834,1.12844875,1.1284743750000001,47.40575995064494,,,1.12846,BUY,1.12794,2021-12-14 00:39:00,SL,-15.600000000002279
2021-12-13 22:05:00,1.12814,1.12824,1.12812,1.128215,1.1283824999999998,38.72057698329869,,,1.12824,BUY,1.1277,2021-12-14 00:51:00,SL,-16.199999999999548
2021-12-13 23:05:00,1.1283,1.1283,1.1282,1.1282425,1.128223125,49.647406670087605,,,1.12823,SELL,1.12796,2021-12-14 00:40:00,TGP,8.099999999999774
2021-12-13 23:32:00,1.12809,1.12813,1.12809,1.1281775,1.12823875,35.397685900086586,,,1.12813,BUY,1.12796,2021-12-14 00:40:00,SLPR,-5.1000000000001044
2021-12-14 00:56:00,1.12751,1.12766,1.12751,1.12761,1.127784375,39.41602565529045,,,1.12762,BUY,1.12806,2021-12-14 01:54:00,TGP,13.199999999999878
2021-12-14 01:35:00,1.12748,1.12756,1.12746,1.12762125,1.12773,31.00016848328653,,,1.1275,BUY,1.12806,2021-12-14 01:54:00,TGP,16.80000000000348
2021-12-14 01:54:00,1.12817,1.12817,1.12805,1.12798125,1.127879375,64.25747581583713,,,1.12806,SELL,1.12772,2021-12-14 03:16:00,TGP,10.200000000000209
2021-12-14 03:00:00,1.12823,1.12823,1.12812,1.12801875,1.127943125,67.98259959548815,,,1.12817,SELL,1.12772,2021-12-14 03:16:00,TGP,13.499999999995183
2021-12-14 03:16:00,1.12768,1.12773,1.12768,1.1278325,1.1280231250000001,30.277999507916817,,,1.12772,BUY,1.12749,2021-12-14 03:45:00,SLPR,-6.899999999998574
2021-12-14 05:53:00,1.12798,1.12798,1.12792,1.1278825000000001,1.1278249999999999,65.2337441223107,,,1.12792,SELL,1.12826,2021-12-14 06:13:00,SLPR,-10.200000000000209
2021-12-14 07:03:00,1.12735,1.1275,1.12735,1.12751125,1.127566875,37.50140144629673,,,1.12745,BUY,1.12781,2021-12-14 08:28:00,TGP,10.799999999997478
2021-12-14 07:41:00,1.12715,1.12724,1.12711,1.12731,1.127375625,39.02633097364286,,,1.12724,BUY,1.12699,2021-12-14 08:01:00,SLPR,-7.500000000002505
2021-12-14 08:28:00,1.12783,1.12787,1.12776,1.12781,1.127483125,68.62306044594014,,,1.12781,SELL,1.12813,2021-12-14 08:35:00,SLPR,-9.60000000000294
2021-12-14 09:16:00,1.12862,1.12862,1.12844,1.12836625,1.12823875,60.05843676034287,,,1.12845,SELL,1.12912,2021-12-14 09:26:00,SL,-20.099999999998452
2021-12-14 09:39:00,1.12974,1.12975,1.1294,1.129555,1.1293387499999998,63.232948062049,,,1.12951,SELL,1.13018,2021-12-14 09:56:00,SL,-20.099999999998452
2021-12-14 09:59:00,1.13021,1.13023,1.13002,1.12999125,1.12980125,66.4477162413978,,,1.13006,SELL,1.13067,2021-12-14 10:06:00,SL,-18.299999999999983
2021-12-14 10:36:00,1.13152,1.13153,1.13131,1.13134125,1.131218125,58.0783002500257,,,1.13134,SELL,1.1319,2021-12-14 11:24:00,SL,-16.799999999996817
2021-12-14 11:29:00,1.13215,1.13219,1.13202,1.1319025,1.13171875,66.32728770333694,,,1.13202,SELL,1.13124,2021-12-14 12:29:00,TG,23.400000000000087
2021-12-14 11:45:00,1.13223,1.1323,1.13211,1.13196125,1.1318318749999998,67.6911454342123,,,1.13218,SELL,1.1314,2021-12-14 12:19:00,TG,23.400000000000087
2021-12-14 11:48:00,1.13228,1.1323,1.13207,1.1321225,1.13190875,58.436973591767284,,,1.13211,SELL,1.13124,2021-12-14 12:29:00,TG,26.09999999999779
2021-12-14 12:59:00,1.13081,1.13095,1.13081,1.13106125,1.13126375,30.60974347954607,,,1.13087,BUY,1.13047,2021-12-14 13:22:00,SLPR,-11.999999999998678
2021-12-14 14:10:00,1.12979,1.12997,1.12967,1.13018,1.130408125,31.47302054778352,,,1.12991,BUY,1.12956,2021-12-14 14:26:00,SLPR,-10.500000000002174
2021-12-14 15:22:00,1.12932,1.12938,1.12922,1.1294950000000001,1.1297406250000002,30.920298229653653,,,1.12937,BUY,1.12884,2021-12-14 15:31:00,SL,-15.899999999997583
2021-12-14 15:46:00,1.12766,1.12788,1.12765,1.1279775,1.128228125,31.34931615417969,,,1.12786,BUY,1.12721,2021-12-14 15:55:00,SL,-19.500000000001183
2021-12-14 17:00:00,1.12658,1.12686,1.12657,1.126705,1.126823125,50.125448494587864,,,1.12683,BUY,1.12713,2021-12-14 17:11:00,TGP,8.999999999999009
2021-12-14 17:11:00,1.12736,1.12737,1.12712,1.1271225,1.12690875,57.545282451829586,,,1.12713,SELL,1.12744,2021-12-14 17:44:00,SLPR,-9.300000000000974
2021-12-14 17:38:00,1.12748,1.12749,1.12738,1.12732125,1.127165,62.5752991047596,,,1.1274,SELL,1.12683,2021-12-14 18:07:00,TGP,17.099999999998783
2021-12-14 18:25:00,1.12661,1.12665,1.12661,1.1267387500000001,1.12678625,32.66662872413673,,,1.12664,BUY,1.12601,2021-12-14 19:11:00,SL,-18.900000000003914
2021-12-14 18:44:00,1.1264,1.12648,1.1264,1.126515,1.126540625,38.245780932868705,,,1.12647,BUY,1.12595,2021-12-14 19:13:00,SL,-15.600000000002279
2021-12-14 19:09:00,1.12622,1.12627,1.12622,1.1263375,1.126373125,34.11487254669376,,,1.12627,BUY,1.12575,2021-12-14 19:36:00,SL,-15.600000000002279
2021-12-14 19:40:00,1.12571,1.12581,1.1257,1.12578625,1.1259281250000002,36.09830783814146,,,1.12578,BUY,1.12552,2021-12-14 19:59:00,SLPR,-7.799999999997809
2021-12-14 20:56:00,1.12547,1.12553,1.12547,1.12552875,1.1255487499999999,46.772387415144905,,,1.12553,BUY,1.12569,2021-12-14 21:42:00,TGP,4.8000000000048
2021-12-14 21:17:00,1.12567,1.12567,1.12564,1.1256424999999999,1.1255937500000002,67.55186359254483,,,1.12566,SELL,1.12568,2021-12-14 23:00:00,TGP,-0.5999999999972694
2021-12-14 23:00:00,1.12559,1.1257,1.12559,1.12566375,1.125695625,48.594265284475476,,,1.12568,BUY,1.12589,2021-12-15 00:12:00,TGP,6.300000000001305
2021-12-14 23:25:00,1.12537,1.12546,1.12532,1.12548875,1.12558125,34.77741624415552,,,1.12546,BUY,1.12571,2021-12-14 23:34:00,TGP,7.500000000002505
2021-12-14 23:34:00,1.12575,1.12575,1.12571,1.12559125,1.125528125,64.31591446233216,,,1.12571,SELL,1.12627,2021-12-15 00:38:00,SL,-16.80000000000348
2021-12-14 23:51:00,1.12581,1.12581,1.12576,1.12577875,1.125761875,58.06074380322829,,,1.12577,SELL,1.12627,2021-12-15 00:38:00,SL,-15.00000000000501
